model_name,M,K,ROW_BLOCK_SIZE,COL_BLOCK_SIZE,PARALLEL_SIZE,BM,BK,bm,avg_latency_s,tile_latency_s,tokens_per_second,rank
Llama-300M,32000,1024,32,256,32,32,256,32,0.5423359852284193,3.3895999076776204e-05,67.73196790759837,10
Llama-300M,1024,2816,64,128,64,64,128,64,0.05820108860731125,4.133600043132901e-05,65.48848880705975,9
Llama-300M,1024,1024,512,256,32,512,256,32,0.02496614322066307,4.876199847785756e-05,63.20331684356726,8
Llama-300M,32000,1024,160,256,32,160,256,32,0.5950400000438094,3.7190000002738086e-05,61.732797028641045,11
Llama-300M,1024,1024,64,64,64,64,64,64,0.02559999942779541,2.4999999441206454e-05,61.638402172157164,9
Llama-300M,1024,1024,128,128,64,128,128,64,0.02561945602297783,5.0038000044878575e-05,61.59159112988994,10
Llama-300M,2816,1024,256,256,32,256,256,32,0.0680289251729846,4.8315997992176564e-05,60.884225691778425,8
Llama-300M,1024,1024,128,256,32,128,256,32,0.02603827178478241,5.0855999579653146e-05,60.600913662006036,11
Llama-300M,2816,1024,128,64,64,128,64,64,0.07123353503644467,2.5295999657828362e-05,58.14520410480847,9
Llama-300M,1024,1024,64,256,32,64,256,32,0.02767257660627365,5.404800118412822e-05,57.02190593917124,12
Llama-300M,32000,1024,320,128,64,320,128,64,0.6490880064666271,4.056800040416419e-05,56.59245461426608,12
Llama-300M,1024,2816,256,64,64,256,64,64,0.06797260925173759,2.413800044450909e-05,56.074077216936644,10
Llama-300M,1024,2816,256,128,32,256,128,32,0.06826547384262086,2.4242000654339792e-05,55.83351473697562,11
Llama-300M,2816,1024,256,128,64,256,128,64,0.07443532887846231,5.286600062390789e-05,55.644120825528404,10
Llama-300M,1024,1024,128,64,64,128,64,64,0.028835839629173278,2.815999963786453e-05,54.7215923180901,13
Llama-300M,32000,1024,128,128,64,128,128,64,0.6745600141584873,4.216000088490546e-05,54.45547138226391,13
Llama-300M,2816,1024,32,256,32,32,256,32,0.07730765026062728,5.490600160555914e-05,53.576695447831526,11
Llama-300M,1024,1024,32,128,32,32,128,32,0.030197760760784148,2.949000074295327e-05,52.253644660521246,14
Llama-300M,32000,1024,64,128,32,64,128,32,0.706304032355547,2.2072001011110844e-05,52.00803317534473,14
Llama-300M,1024,2816,512,128,64,512,128,64,0.07540684808045625,5.3556000057142225e-05,50.54582490640463,12
Llama-300M,32000,1024,128,256,32,128,256,32,0.7499839784577489,4.687399865360931e-05,48.979024354846885,15
Llama-300M,32000,1024,64,64,64,64,64,64,0.7507839798927307,2.3461999371647836e-05,48.92683452286155,16
Llama-300M,1024,2816,512,64,64,512,64,64,0.07831296131014824,2.7810000465251504e-05,48.670121472276385,13
Llama-300M,1024,1024,64,128,32,64,128,32,0.03265126317739487,3.188599919667468e-05,48.32716736759785,15
Llama-300M,32000,1024,160,128,32,160,128,32,0.7663359865546227,2.3947999579831958e-05,47.933914354952144,17
Llama-300M,1024,2816,512,128,32,512,128,32,0.07966463930904866,2.8289999754633754e-05,47.8443305948122,14
Llama-300M,1024,1024,512,128,64,512,128,64,0.03365785524249077,6.573799852048979e-05,46.8818660300553,16
Llama-300M,1024,1024,256,256,32,256,256,32,0.0336670708656311,6.575599778443575e-05,46.869033146221334,17
Llama-300M,1024,2816,64,64,64,64,64,64,0.0814668831974268,2.8930001135449857e-05,46.785898640332235,15
Llama-300M,1024,2816,512,256,32,512,256,32,0.08684544194489717,6.168000138131902e-05,43.888329133461795,16
Llama-300M,32000,1024,320,128,32,320,128,32,0.8552959933876991,2.6727999793365597e-05,42.948270342213604,18
Llama-300M,32000,1024,256,64,64,256,64,64,0.8750719949603081,2.7345999842509628e-05,41.97767013249375,19
Llama-300M,32000,1024,320,64,64,320,64,64,0.8917120285332203,2.7866000891663134e-05,41.19433446137321,20
Llama-300M,32000,1024,256,128,32,256,128,32,0.9294079896062613,2.9043999675195664e-05,39.52352891025715,21
Llama-300M,1024,1024,512,128,32,512,128,32,0.04158259153366089,4.060799954459071e-05,37.947203436325275,18
Llama-300M,1024,1024,256,128,32,256,128,32,0.0421806088089943,4.119200079003349e-05,37.4092054356735,19
Llama-300M,2816,1024,64,64,64,64,64,64,0.11083776064217091,3.936000022804365e-05,37.36892923317705,12
Llama-300M,1024,1024,256,64,64,256,64,64,0.04333568274974823,4.2320002685301005e-05,36.41209645754604,20
Llama-300M,1024,2816,128,64,64,128,64,64,0.10489600457251072,3.725000162376091e-05,36.33600112179531,17
Llama-300M,1024,2816,64,256,32,64,256,32,0.10493542190641164,7.452799851307645e-05,36.32235207686061,18
Llama-300M,1024,1024,512,64,64,512,64,64,0.04410163342952728,4.306800139602274e-05,35.77969652436886,21
Llama-300M,2816,1024,128,128,32,128,128,32,0.12010803110897542,4.265199968358502e-05,34.484691785873316,13
Llama-300M,1024,2816,64,128,32,64,128,32,0.11135027326643468,3.954200044972822e-05,34.22983373106396,19
Llama-300M,1024,1024,128,32,64,128,32,64,0.04621926307678223,2.2567999549210073e-05,34.140376875245124,22
Llama-300M,2816,1024,128,64,32,128,64,32,0.12366745516657829,2.1957999852020294e-05,33.49214575671535,14
Llama-300M,1024,1024,128,64,32,128,64,32,0.04815667152404785,2.351399976760149e-05,32.76686304096981,23
Llama-300M,1024,1024,64,64,32,64,64,32,0.04834099054336548,2.3603999288752675e-05,32.641926501731774,24
Llama-300M,1024,1024,64,32,64,64,32,64,0.04840243399143219,2.3634000972378998e-05,32.60048989719735,25
Llama-300M,2816,1024,256,64,64,256,64,64,0.12893337428569793,4.578599939122796e-05,32.12425376088636,15
Llama-300M,1024,2816,32,256,32,32,256,32,0.1219694085791707,8.662600041134283e-05,31.249650090289148,20
Llama-300M,32000,1024,128,64,64,128,64,64,1.1861759424209595,3.706799820065498e-05,30.967989008152365,22
Llama-300M,1024,2816,32,128,32,32,128,32,0.12327885076403618,4.3778000981546936e-05,30.917722838883854,21
Llama-300M,1024,2816,256,64,32,256,64,32,0.1239715838432312,2.2011999972164633e-05,30.744959624283304,22
Llama-300M,32000,1024,128,128,32,128,128,32,1.2073600012809038,3.773000004002824e-05,30.424631847714032,23
Llama-300M,1024,2816,256,32,64,256,32,64,0.12553727701306344,2.2289999469649048e-05,30.361510385651982,23
Llama-300M,2816,1024,256,128,32,256,128,32,0.13790515139698983,4.8971999785862866e-05,30.034327157785267,16
Llama-300M,2816,1024,128,32,64,128,32,64,0.1390766081213951,2.469400002155453e-05,29.781344898674774,17
Llama-300M,32000,1024,32,128,32,32,128,32,1.2725119851529598,3.976599953603e-05,28.86690575429949,24
Llama-300M,1024,2816,512,64,32,512,64,32,0.1333545033633709,2.367800130741671e-05,28.581721979293263,24
Llama-300M,1024,2816,512,32,64,512,32,64,0.13391770273447037,2.377800119575113e-05,28.46151973929819,25
Llama-300M,1024,1024,128,128,32,128,128,32,0.05638144075870514,5.506000074092299e-05,27.986923340440118,26
Llama-300M,2816,1024,32,128,32,32,128,32,0.1486791691184044,5.279800039716065e-05,27.857893330723442,18
Llama-300M,1024,2816,128,128,32,128,128,32,0.13788262158632278,4.8963999142870306e-05,27.643087257608947,26
Llama-300M,32000,1024,64,32,64,64,32,64,1.3356800004839897,2.087000000756234e-05,27.50170964101918,25
Llama-300M,32000,1024,320,64,32,320,64,32,1.3775359466671944,2.152399916667491e-05,26.666079847498647,26
Llama-300M,32000,1024,256,64,32,256,64,32,1.3944319635629654,2.1787999430671333e-05,26.34297298576543,27
Llama-300M,32000,1024,64,64,32,64,64,32,1.421952061355114,2.2218000958673655e-05,25.833137800454534,28
Llama-300M,2816,1024,64,128,32,64,128,32,0.16150886446237564,5.7354000164195894e-05,25.644960402566483,19
Llama-300M,1024,2816,64,32,64,64,32,64,0.14883123099803924,2.6425999822095035e-05,25.609553278967432,27
Llama-300M,1024,2816,64,64,32,64,64,32,0.14945075079798698,2.6535999786574394e-05,25.503393723130994,28
Llama-300M,32000,1024,320,32,64,320,32,64,1.4571520313620567,2.2768000490032138e-05,25.209094697065222,29
Llama-300M,2816,1024,64,32,64,64,32,64,0.1650288699567318,2.9302001057658344e-05,25.097962767890518,20
Llama-300M,32000,1024,256,32,64,256,32,64,1.5276800282299519,2.3870000441092997e-05,24.045273138242393,30
Llama-300M,32000,1024,160,64,32,160,64,32,1.6239359602332115,2.537399937864393e-05,22.62003209864987,31
Llama-300M,1024,1024,512,64,32,512,64,32,0.07082393825054169,3.458200109889731e-05,22.279798318407945,27
Llama-300M,1024,1024,32,64,32,32,64,32,0.07426457583904267,3.626199992140755e-05,21.247587325583083,28
Llama-300M,1024,1024,256,64,32,256,64,32,0.07508377254009246,3.666199831059202e-05,21.015766882183133,29
Llama-300M,2816,1024,32,64,32,32,64,32,0.2044979150593281,3.6309999122750016e-05,20.253939667793055,21
Llama-300M,1024,2816,128,64,32,128,64,32,0.19547544956207275,3.470799885690212e-05,19.49861912765809,29
Llama-300M,1024,2816,128,32,64,128,32,64,0.2009272277355194,3.5675999242812395e-05,18.969561182796372,30
Llama-300M,1024,2816,32,64,32,32,64,32,0.20510617733001707,3.64180002361536e-05,18.583064583597924,31
Llama-300M,1024,1024,256,32,64,256,32,64,0.08648294270038605,4.2227999365422875e-05,18.245714253782012,30
Llama-300M,1024,1024,32,32,32,32,32,32,0.08696627497673035,2.1232000726740807e-05,18.144310087555876,31
Llama-300M,1024,1024,512,32,64,512,32,64,0.08825651228427887,4.3094000138808044e-05,17.879055261721753,32
Llama-300M,1024,1024,64,32,32,64,32,32,0.09037414193153381,2.2063999495003372e-05,17.460116650765816,33
Llama-300M,2816,1024,256,32,64,256,32,64,0.23799705862998963,4.225800046697259e-05,17.403107658739728,22
Llama-300M,1024,2816,256,32,32,256,32,32,0.22559539526700972,2.0028000290039926e-05,16.895297598195153,32
Llama-300M,2816,1024,128,32,32,128,32,32,0.2525388753414154,2.241999958641827e-05,16.400993424087872,23
Llama-300M,32000,1024,128,32,32,128,32,32,2.300928011536598,1.7976000090129674e-05,15.964638338291953,32
Llama-300M,32000,1024,32,64,32,32,64,32,2.321920059621334,3.628000093158335e-05,15.820305007665791,33
Llama-300M,32000,1024,128,64,32,128,64,32,2.334080096334219,3.647000150522217e-05,15.737884747108158,34
Llama-300M,1024,2816,512,32,32,512,32,32,0.2487767133116722,2.2086000826675444e-05,15.32097312919909,33
Llama-300M,32000,1024,160,32,32,160,32,32,2.406143993139267,1.8797999946400523e-05,15.266535856277375,35
Llama-300M,32000,1024,64,32,32,64,32,32,2.435839995741844,1.9029999966733156e-05,15.080417273237082,36
Llama-300M,1024,1024,128,32,32,128,32,32,0.10842930793762207,2.6471999008208512e-05,14.552735698038544,34
Llama-300M,32000,1024,128,32,64,128,32,64,2.6045440323650837,4.069600050570443e-05,14.103613949375552,37
Llama-300M,32000,1024,256,32,32,256,32,32,2.802687883377075,2.18959990888834e-05,13.106519553781116,38
Llama-300M,2816,1024,64,64,32,64,64,32,0.3509073840081692,6.230599858099595e-05,11.803366422476527,24
Llama-300M,2816,1024,256,32,32,256,32,32,0.38358426570892334,3.405400086194277e-05,10.797858004280355,25
Llama-300M,1024,2816,64,32,32,64,32,32,0.3566858223080635,3.166599984979257e-05,10.685878443821819,34
Llama-300M,2816,1024,256,64,32,256,64,32,0.40027749821543696,7.107199897291139e-05,10.347542523041996,26
Llama-300M,1024,2816,128,32,32,128,32,32,0.3684679740667343,3.271200053859502e-05,10.344186219908174,35
Llama-300M,2816,1024,64,32,32,64,32,32,0.4030484518408775,3.5782000340986995e-05,10.276403283236794,27
Llama-300M,2816,1024,32,32,32,32,32,32,0.4097617879509926,3.6377999640535565e-05,10.108039733310783,28
Llama-300M,1024,2816,32,32,32,32,32,32,0.3983851432800293,3.536799922585487e-05,9.567378212042033,36
Llama-300M,32000,1024,32,32,32,32,32,32,4.332287907600403,3.3845999278128145e-05,8.47900331881988,39
Llama-300M,32000,1024,320,32,32,320,32,32,4.652031995356083,3.63439999637194e-05,7.896223324193912,40
Llama-300M,1024,1024,256,32,32,256,32,32,0.22071705102920533,5.388599878642708e-05,7.149167012604988,35
Llama-300M,1024,1024,512,32,32,512,32,32,1.172021244764328,0.000286137999210041,1.3463433938475597,36
